Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Sucre 115,20.933,20.18,19.779,19.483,19.276,19.111,18.478,19.159,20.092,20.777,21.226,21.186,21.083,21.056,19.53,20.429,21.861,22.007,22.181,23.222,21.886,21.339,20.006,18.261,492.541,25.173,19:30,2025-01-05
Sucre 115,16.792,15.873,15.476,15.242,15.478,16.965,16.691,15.831,17.978,18.926,18.798,18.816,18.715,20.561,22.291,22.52,22.282,22.315,22.529,24.134,21.273,24.94,26.301,25.385,476.111,26.695,22:30,2025-01-06
Sucre 115,24.083,23.448,23.127,22.722,22.902,23.174,22.526,23.885,24.488,23.517,24.612,24.986,24.585,24.893,25.612,25.921,25.811,25.96,22.541,25.09,25.455,24.663,22.423,22.529,578.952,26.088,18:00,2025-01-07
Sucre 115,23.509,23.428,21.966,19.935,19.84,20.126,19.877,21.016,21.503,22.322,22.389,22.576,19.874,17.861,18.822,19.919,21.515,21.724,22.003,24.712,25.372,25.046,23.117,20.658,519.109,25.475,20:00,2025-01-08
Sucre 115,17.248,16.116,15.674,15.3,15.512,18.808,19.607,20.775,21.508,21.967,22.089,21.988,21.606,21.729,22.351,22.781,22.787,22.921,23.049,25.647,26.273,25.484,24.241,22.3,507.762,26.315,20:45,2025-01-09
Sucre 115,20.744,19.919,19.929,20.183,20.995,22.971,22.798,24.346,24.853,25.503,24.116,23.624,23.364,24.836,25.777,26.459,23.462,22.184,22.152,24.886,25.083,24.641,23.223,21.205,557.253,26.681,15:45,2025-01-10
Sucre 115,17.299,16.386,15.824,15.472,15.555,18.831,19.474,19.968,21.137,21.786,21.964,21.72,21.252,21.135,21.548,19.413,19.008,20.184,22.862,25.334,25.601,24.876,23.495,21.919,492.043,25.723,20:30,2025-01-11
Sucre 115,20.629,19.974,19.523,19.238,19.138,19.168,18.143,18.702,19.553,20.377,20.583,20.693,20.566,19.421,17.911,18.971,21.325,21.523,22.239,22.943,21.704,20.887,19.668,18.026,480.904,24.628,19:30,2025-01-12
Sucre 115,16.519,15.664,14.493,12.074,12.394,13.351,15.055,17.513,18.014,18.688,18.804,18.988,18.566,18.651,19.818,21.059,21.395,22.223,22.02,24.551,25.309,24.983,23.508,23.122,456.762,25.357,20:45,2025-01-13
Sucre 115,23.861,23.28,22.88,22.318,22.284,22.648,22.532,23.826,24.584,25.173,25.324,25.443,25.409,25.332,26.647,26.925,26.006,23.607,23.529,25.568,26.42,26.012,24.229,22.31,586.148,27.181,15:30,2025-01-14
Sucre 115,20.837,20.027,19.605,19.294,19.452,19.968,20.076,21.714,20.554,21.202,22.274,22.588,21.911,22.018,22.727,22.163,23.182,25.198,21.421,24.125,25.037,24.641,23.353,21.623,524.992,25.447,17:30,2025-01-15
Sucre 115,20.118,19.452,18.983,18.699,18.793,19.147,19.209,20.695,20.88,21.694,21.771,21.94,21.168,21.46,22.395,23.418,23.776,23.519,23.773,26.135,26.824,26.335,24.043,21.933,526.161,26.964,20:45,2025-01-16
Sucre 115,20.578,19.883,19.249,19.25,19.477,19.64,20.098,21.524,21.93,22.396,22.58,22.518,22.081,22.299,21.75,23.384,23.577,23.614,22.291,24.955,25.832,25.306,23.637,21.904,529.754,25.916,20:15,2025-01-17
Sucre 115,24.253,23.531,23.043,22.751,22.888,23.138,20.286,19.086,17.799,17.957,21.244,22.15,20.897,21.891,22.995,23.363,22.934,22.805,23.01,25.706,26.66,26.037,24.272,22.604,541.302,26.757,20:30,2025-01-18
Sucre 115,20.024,20.384,19.909,19.563,19.471,19.621,15.202,14.729,15.745,16.219,16.385,16.525,15.949,16.426,18.632,20.034,19.433,21.574,22.182,23.54,21.681,20.954,19.594,17.952,451.728,25.501,19:30,2025-01-19
Sucre 115,16.649,15.917,15.484,15.255,15.326,15.794,16.959,10.506,12.147,16.749,20.668,21.171,20.718,20.845,21.385,21.472,21.357,21.576,21.772,24.262,24.956,24.64,23.02,21.241,459.868,25.154,20:00,2025-01-20
Sucre 115,19.775,18.532,18.376,18.357,18.717,22.3,22.765,24.439,25.016,25.47,25.583,25.711,25.211,24.846,24.863,26.431,26.117,25.842,22.49,24.376,22.343,19.422,18.77,18.807,544.558,26.692,15:30,2025-01-21
Sucre 115,17.484,17.26,19.09,18.853,18.674,18.918,18.19,19.04,19.747,20.364,20.773,19.666,16.953,16.997,17.896,17.549,17.865,18.142,19.178,21.478,21.769,22.278,23.388,19.026,460.578,24.553,22:00,2025-01-22
Sucre 115,16.042,15.077,14.627,14.509,14.57,15.016,15.084,16.627,17.2,17.542,17.515,17.787,17.184,17.058,17.815,18.116,17.982,17.936,18.117,18.089,17.341,17.007,15.905,13.821,397.969,19.211,19:15,2025-01-23
Sucre 115,11.881,11.062,10.741,10.624,10.761,11.239,10.99,12.278,12.877,13.026,13.02,13.129,12.448,12.845,13.802,14.135,13.752,13.542,13.456,16.378,16.843,16.29,14.796,13.392,313.309,16.976,19:45,2025-01-24
Sucre 115,11.941,11.122,10.749,10.371,10.439,10.809,10.347,11.609,12.624,13.127,13.037,12.978,12.516,12.434,12.471,13.819,14.787,14.699,15.047,17.97,18.685,18.006,16.553,14.784,320.922,18.813,20:30,2025-01-25
Sucre 115,13.548,12.904,12.423,12.117,11.952,12.16,11.111,11.808,12.631,13.062,13.541,13.957,15.115,18.045,18.342,18.633,18.824,18.794,18.903,21.719,22.628,22.179,20.837,19.014,384.248,22.708,20:30,2025-01-26
Sucre 115,17.573,16.782,16.39,16.152,16.223,16.697,16.901,18.147,18.783,19.195,19.182,15.722,14.727,14.994,15.698,16.036,15.721,15.701,15.651,18.573,19.167,18.331,16.581,14.951,403.877,19.338,10:45,2025-01-27
