Subestacion,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,TOTAL,MAXIMA (MW),HORA,Fecha
Vinto - 115,0.004,0.004,0.003,0.004,0.003,0.002,0.003,0.004,0.005,0.009,0.009,0.009,0.01,0.01,0.007,0.007,0.006,0.006,0.005,0.004,0.004,0.004,0.005,0.004,0.128,0.01,12:30,2024-10-19
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.005,0.005,0.005,0.006,0.006,0.005,0.127,0.007,10:15,2024-10-20
Vinto - 115,0.006,0.005,0.005,0.005,0.005,0.006,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.112,0.006,00:15,2024-10-21
Vinto - 115,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.003,0.004,0.004,0.005,0.004,0.09,0.007,18:15,2024-10-22
Vinto - 115,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.008,0.008,0.008,0.009,0.006,0.009,0.006,0.007,0.008,0.007,0.008,0.008,0.01,0.008,0.007,0.146,0.011,21:45,2024-10-23
Vinto - 115,0.006,0.006,0.006,0.005,0.005,0.006,0.006,0.006,0.007,0.006,0.01,0.01,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.009,0.008,0.008,0.005,0.004,0.181,0.011,12:30,2024-10-24
Vinto - 115,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.004,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.098,0.006,12:15,2024-10-25
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.007,0.008,0.007,0.003,0.003,0.002,0.003,0.002,0.004,0.005,0.005,0.005,0.005,0.004,0.098,0.009,12:15,2024-10-26
Vinto - 115,0.004,0.004,0.004,0.005,0.005,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.006,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.004,0.117,0.008,15:00,2024-10-27
Vinto - 115,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.004,0.005,0.005,0.005,0.004,0.099,0.006,21:30,2024-10-28
Vinto - 115,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.006,0.004,0.007,0.007,0.007,0.008,0.005,0.002,0,0,0.002,0.003,0.102,0.008,10:45,2024-10-29
Vinto - 115,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.005,0.005,0.006,0.007,0.008,0.008,0.008,0.007,0.006,0.003,0.003,0.003,0.004,0.005,0.005,0.004,0.114,0.008,10:45,2024-10-30
Vinto - 115,0.004,0.004,0.004,0.003,0.002,0.002,0.004,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.006,0.006,0.006,0.006,0.005,0.007,0.008,0.007,0.006,0.127,0.008,20:45,2024-10-31
Vinto - 115,0.006,0.006,0.005,0.005,0.005,0.005,0.006,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.006,0.007,0.008,0.008,0.007,0.154,0.009,17:30,2024-11-01
Vinto - 115,0.006,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.006,0.005,0.005,0.004,0.004,0.146,0.008,11:00,2024-11-02
Vinto - 115,0.004,0.003,0.004,0.004,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.006,0.006,0.005,0.004,0.005,0.006,0.004,0.005,0.005,0.005,0.005,0.119,0.007,09:45,2024-11-03
Vinto - 115,0.005,0.005,0.005,0.005,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.005,0.006,0.005,0.005,0.005,0.004,0.005,0.006,0.006,0.005,0.125,0.007,12:00,2024-11-04
Vinto - 115,0.005,0.005,0.005,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.113,0.007,13:00,2024-11-05
Vinto - 115,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.008,0.008,0.008,0.007,0.007,0.007,0.005,0.005,0.005,0.006,0.006,0.006,0.134,0.008,10:45,2024-11-06
Vinto - 115,0.005,0.006,0.006,0.006,0.005,0.005,0.006,0.006,0.007,0.009,0.01,0.01,0.01,0.01,0.01,0.011,0.01,0.01,0.007,0.004,0.005,0.005,0.004,0.004,0.171,0.011,12:30,2024-11-07
Vinto - 115,0.004,0.004,0.005,0.004,0.005,0.004,0.005,0.006,0.007,0.009,0.009,0.009,0.01,0.01,0.01,0.008,0.007,0.007,0.007,0.006,0.006,0.007,0.005,0.004,0.157,0.01,12:00,2024-11-08
